funding_total_usd,country_code,city,funding_rounds
4880000.0,NorthAm,Montréal,1.0
3638201.0,NorthAm,Mountain View,1.0
41250.0,AS,Hong Kong,1.0
151250000.0,NorthAm,Boston,6.0
5280000.0,NorthAm,San Mateo,1.0
30000.0,SouthAm,Rio De Janeiro,1.0
116605707.0,NorthAm,South San Francisco,4.0
54300000.0,NorthAm,San Diego,3.0
5000000.0,NorthAm,Evansville,1.0
3170442.0,NorthAm,Chapel Hill,1.0
13274403.0,EU,London,3.0
12500000.0,NorthAm,Austin,1.0
50000.0,NorthAm,New York,1.0
150000.0,NorthAm,Conshohocken,1.0
13600000.0,NorthAm,Lakewood,2.0
100000.0,EU,Amsterdam,1.0
52422326.0,NorthAm,San Francisco,5.0
24000000.0,NorthAm,San Ramon,1.0
2500000.0,EU,Abingdon,1.0
91100000.0,NorthAm,New Haven,2.0
135776263.0,NorthAm,Santa Clara,5.0
1250000.0,NorthAm,Boston,1.0
9599860.0,NorthAm,Westborough,3.0
28000000.0,NorthAm,Acton,3.0
9500000.0,NorthAm,San Jose,1.0
100000000.0,AS,Gurgaon,1.0
3400000.0,NorthAm,Los Gatos,2.0
82000000.0,NorthAm,Malvern,3.0
8000000.0,NorthAm,Miami,1.0
38247779.0,NorthAm,Bedford,2.0
40000000.0,NorthAm,Hayward,1.0
18800000.0,Other,Bangkok,3.0
7300000.0,NorthAm,San Francisco,1.0
1998000.0,EU,Sønderborg,3.0
592000.0,EU,London,1.0
75000000.0,NorthAm,Lowell,3.0
20000.0,NorthAm,Oakland,1.0
76800000.0,NorthAm,Hawthorne,3.0
500000.0,NorthAm,Raleigh,1.0
43000000.0,AS,Shanghai,2.0
31960000.0,NorthAm,Newport Beach,4.0
976865.0,EU,Daresbury,1.0
7974296.0,NorthAm,Austin,1.0
15000000.0,NorthAm,Houston,4.0
808211.0,EU,London,1.0
40000.0,NorthAm,New York,1.0
173500000.0,NorthAm,Burlington,8.0
6000000.0,NorthAm,New York,1.0
12100000.0,NorthAm,Brossard,3.0
1875000.0,NorthAm,Westmount,1.0
3000.0,NorthAm,Wake Forest,1.0
130000.0,NorthAm,Pittsburgh,1.0
20000000.0,NorthAm,Grand Rapids,1.0
11797359.4211429,EU,Crawley,1.0
9750000.0,NorthAm,Pittsburgh,1.0
11000000.0,AS,Singapore,1.0
20292075.0,NorthAm,Greenwood Village,1.0
215000.0,NorthAm,Austin,1.0
26239014.3720485,EU,Glasgow,2.0
3162000.0,NorthAm,Red Bank,2.0
150000.0,Other,Bogotá,1.0
500000000.0,AS,Bangalore,1.0
26980000.0,NorthAm,San Francisco,6.0
8000000.0,Other,Taipei,1.0
8400000.0,NorthAm,Boston,1.0
72500000.0,NorthAm,Beaverton,5.0
25000000.0,NorthAm,Mountain View,1.0
9800000.0,NorthAm,Austin,3.0
116987.0,EU,Dublin,3.0
113616859.0,NorthAm,Fremont,8.0
43600000.0,NorthAm,Redwood City,3.0
137500.0,NorthAm,Plymouth,1.0
100000.0,Other,Herzlia B,1.0
207500000.0,NorthAm,Waltham,6.0
25000000.0,EU,Paris,1.0
3759300.0,EU,Paris,1.0
15600000.0,NorthAm,San Diego,2.0
790398.0,EU,Copenhagen,1.0
7000720.0,NorthAm,New York,2.0
600000.0,NorthAm,North Brunswick,2.0
100000.0,NorthAm,St Louis,2.0
242563.0,Other,Kosice,1.0
10150000.0,NorthAm,New York,2.0
265000.0,NorthAm,Rockland,1.0
1000000.0,EU,Munich,1.0
400000.0,Other,Tel Aviv,1.0
58200000.0,NorthAm,Bellevue,5.0
250000.0,Other,Lisbon,1.0
1510005.0,NorthAm,Mountain View,1.0
80000000.0,AS,Guangdong,1.0
1604278.0,AS,Beijing,1.0
1700000.0,NorthAm,Bellingham,1.0
250000.0,NorthAm,Fort Mcmurray,1.0
5000000.0,NorthAm,New York,2.0
900000.0,EU,Louvain-la-neuve,1.0
25000000.0,NorthAm,Chicago,1.0
1960315.0,NorthAm,Roswell,2.0
2310008.0,EU,Farnsfield,2.0
22585000.0,EU,Gemünden,2.0
25000.0,NorthAm,Pittsburgh,4.0
950000.0,NorthAm,Indianapolis,3.0
40000.0,NorthAm,Bloomington,1.0
705000.0,NorthAm,New York,4.0
13360000.0,EU,Jouy-en-josas,2.0
1120000.0,Other,Trondheim,1.0
22500000.0,NorthAm,Waltham,5.0
99717506.0,NorthAm,Memphis,11.0
35000000.0,NorthAm,Pearl River,1.0
1300000.0,NorthAm,Denver,1.0
250000.0,NorthAm,Raleigh,2.0
10823112.0,NorthAm,San Francisco,3.0
2000000.0,NorthAm,Fremont,1.0
28000.0,NorthAm,Sunnyvale,1.0
6000000.0,NorthAm,Allen,1.0
16400000.0,NorthAm,Torrance,4.0
5000.0,NorthAm,Mcminnville,1.0
190000.0,EU,Moscow,2.0
741537.0,NorthAm,Greenville,1.0
1054991.0,EU,Valbonne,1.0
20000.0,Other,Kiev,1.0
3000000.0,NorthAm,San Francisco,1.0
4099999.0,NorthAm,Palo Alto,1.0
925000.0,NorthAm,Santa Barbara,3.0
1029954.0,NorthAm,Seattle,1.0
214208700.0,NorthAm,Dallas,10.0
600000.0,NorthAm,Incline Village,1.0
13250001.0,NorthAm,New York,2.0
2750000.0,NorthAm,Seattle,1.0
490000.0,Other,Vilnius,3.0
2000000.0,NorthAm,Plymouth Meeting,1.0
680000.0,NorthAm,Portland,2.0
5422959.0,NorthAm,Fremont,1.0
10000000.0,Other,Haifa,2.0
805000.0,EU,London,1.0
185000.0,NorthAm,Bethesda,2.0
2000000.0,Other,Reykjavík,1.0
2200000.0,NorthAm,Sunnyvale,2.0
4275852.0,EU,Linköping,2.0
30204758.8708734,EU,Zwijnaarde,2.0
5100000.0,NorthAm,Altadena,3.0
36700005.0,NorthAm,Marlborough,4.0
28000000.0,NorthAm,Los Gatos,3.0
2574004.0,AS,Singapore,2.0
6061005.0,EU,Bath,1.0
550000.0,NorthAm,East Hartford,2.0
150000.0,NorthAm,Bellefonte,1.0
3750000.0,Other,Tel Aviv,3.0
242500.0,NorthAm,Carlsbad,1.0
11879704.0,NorthAm,Beverly Hills,4.0
2670394.0,NorthAm,Seattle,2.0
45400000.0,SouthAm,Olímpia,1.0
439603.0,NorthAm,Seattle,1.0
104000000.0,NorthAm,Irvine,4.0
1067275.0,EU,Wales,2.0
1500321.0,NorthAm,Minneapolis,1.0
15000000.0,NorthAm,Philadelphia,1.0
130000.0,NorthAm,Dallas,1.0
3000000.0,NorthAm,New York,1.0
23300000.0,NorthAm,Kirkland,4.0
93000000.0,NorthAm,Fayetteville,3.0
2200000.0,NorthAm,Livermore,2.0
18100000.0,NorthAm,Westwood,2.0
25000.0,NorthAm,Austin,1.0
10563501.0,EU,London,3.0
10000000.0,NorthAm,San Francisco,3.0
10300000.0,NorthAm,Palatine,2.0
27000000.0,NorthAm,Horsham,1.0
10000000.0,NorthAm,Lexington,2.0
2000000.0,NorthAm,Lafayette,1.0
63176464.0,NorthAm,San Diego,5.0
1000000.0,NorthAm,Buffalo,1.0
6400000.0,NorthAm,Seattle,2.0
2000000.0,NorthAm,Los Angeles,2.0
17600000.0,NorthAm,San Francisco,3.0
7706593.0,EU,London,6.0
50000.0,NorthAm,Houston,1.0
7500000.0,NorthAm,Beverly Hills,3.0
1550000.0,NorthAm,Woodland Hills,2.0
8900000.0,NorthAm,Newport Beach,1.0
4549999.0,NorthAm,New York,2.0
175000.0,NorthAm,Dallas,2.0
99234.0,EU,London,1.0
9000000.0,EU,Berlin,1.0
1185000.0,NorthAm,Ann Arbor,3.0
8000000.0,Other,China,1.0
1600000.0,NorthAm,Waltham,1.0
6637111.0,NorthAm,Laguna Hills,2.0
49500000.0,NorthAm,Palo Alto,3.0
3007428.34801961,AS,Bundoora,1.0
105000000.0,NorthAm,Englewood,1.0
1038955.0,EU,Dublin,2.0
8206660.0,NorthAm,Honolulu,6.0
250000.0,NorthAm,Asheville,1.0
82000000.0,NorthAm,Emeryville,4.0
16377078.0,NorthAm,San Diego,5.0
2700000.0,NorthAm,Palm Harbor,1.0
48500000.0,NorthAm,New York,5.0
46168126.0,EU,London,1.0
13200000.0,NorthAm,New York,4.0
10000000.0,NorthAm,Pasadena,1.0
225000.0,NorthAm,Colorado Springs,2.0
5954000.0,NorthAm,Lexington,3.0
107500000.0,EU,Oxton,2.0
777729.0,EU,Liverpool,1.0
401499480.0,NorthAm,Seattle,5.0
22999999.0,NorthAm,Provo,3.0
4000000.0,NorthAm,San Jose,1.0
176275000.0,NorthAm,Palo Alto,7.0
12400000.0,NorthAm,Irvine,3.0
15000000.0,NorthAm,Sunnyvale,1.0
3750000.0,NorthAm,Lenexa,1.0
7875598.0,NorthAm,Fort Lauderdale,2.0
22500000.0,NorthAm,Palo Alto,3.0
1099000.0,NorthAm,Seattle,1.0
10350000.0,NorthAm,Seattle,2.0
550000.0,NorthAm,Crestwood,1.0
24020000.0,NorthAm,New York,4.0
19670000.0,EU,Dublin,2.0
800000.0,NorthAm,San Juan Capistrano,2.0
10000000.0,NorthAm,Newport Beach,1.0
24845955.0,NorthAm,Charlotte,6.0
6500000.0,NorthAm,Carrollton,2.0
30000000.0,NorthAm,Seattle,6.0
2400000.0,NorthAm,Lincolnwood,1.0
67115160.0,NorthAm,Mountain View,5.0
7250000.0,NorthAm,St Louis,4.0
2500000.0,EU,Stuttgart,1.0
13000000.0,NorthAm,Sunnyvale,1.0
20000000.0,NorthAm,Indianapolis,1.0
150000.0,NorthAm,Milwaukee,1.0
1300000.0,NorthAm,Austin,1.0
9000000.0,EU,London,3.0
40400000.0,NorthAm,San Francisco,4.0
100000.0,NorthAm,Raleigh,1.0
120000000.0,EU,Lausanne,2.0
6500000.0,NorthAm,New York,2.0
2000000.0,EU,Moscow,1.0
36043700.0,NorthAm,Roswell,7.0
3500.0,NorthAm,Germantown,1.0
2940000.0,NorthAm,Toronto,1.0
119191000.0,NorthAm,Foster City,7.0
10000000.0,AS,Shanghai,3.0
114000000.0,NorthAm,Santa Monica,3.0
733372.0,EU,Amsterdam,1.0
3635000.0,NorthAm,Charlotte,2.0
1050284.0,AS,Seoul,2.0
1800000.0,NorthAm,San Francisco,1.0
65839694.0,NorthAm,Mountain View,3.0
2842048.0,EU,Plan-les-ouates,1.0
4160600.0,EU,Barcelona,2.0
6800000.0,NorthAm,Brentwood,3.0
14350000.0,NorthAm,Houston,4.0
1170000.0,NorthAm,Woodcliff Lake,1.0
1000000.0,NorthAm,Beverly Hills,1.0
250000.0,NorthAm,Richardson,2.0
110000.0,NorthAm,San Francisco,1.0
650000.0,EU,Helsinki,1.0
73000000.0,NorthAm,Vienna,7.0
500000.0,Other,Vilnius,1.0
1240000.0,NorthAm,Palatine,1.0
2729000.0,NorthAm,San Francisco,2.0
1800000.0,EU,Copenhagen,1.0
5000000.0,NorthAm,Irving,1.0
1500000.0,NorthAm,Austin,2.0
3100000.0,NorthAm,Carpinteria,1.0
250000.0,NorthAm,Boston,1.0
505000.0,NorthAm,Concord,2.0
2000000.0,NorthAm,Redwood City,1.0
23000000.0,NorthAm,Waltham,3.0
810000.0,NorthAm,Ithaca,1.0
787000.0,EU,Helsingborg,1.0
13463445.0,EU,Palaiseau,3.0
29758289.0,NorthAm,Toronto,2.0
1015000.0,NorthAm,San Mateo,2.0
5800000.0,NorthAm,San Diego,1.0
1800000.0,NorthAm,San Francisco,2.0
6000000.0,NorthAm,Rolling Meadows,1.0
56381909.0,NorthAm,Sunnyvale,7.0
2665604.0,NorthAm,Mountain View,1.0
2000000.0,NorthAm,Campbell,1.0
5100000.0,NorthAm,New York,2.0
5500000.0,NorthAm,San Francisco,2.0
20118.0,EU,Markyate,1.0
944823.0,NorthAm,St. John's,3.0
2500190.0,NorthAm,Fort Washington,1.0
720000.0,NorthAm,Glendale,1.0
5500000.0,EU,Copenhagen,2.0
328000.0,NorthAm,Columbia,4.0
5300000.0,NorthAm,Palo Alto,2.0
501958.0,EU,Berlin,1.0
470000.0,NorthAm,San Francisco,2.0
81874.0,NorthAm,Vancouver,1.0
1400000.0,NorthAm,New York,1.0
300000.0,NorthAm,Peachtree City,1.0
60000.0,NorthAm,Denver,1.0
2350000.0,NorthAm,New York,2.0
3500000.0,NorthAm,Raleigh,2.0
560000.0,NorthAm,Lake Oswego,2.0
3000000.0,Other,Auckland,1.0
1500000.0,NorthAm,Berkeley,1.0
2246171.0,NorthAm,Charlotte,1.0
1500000.0,NorthAm,Scottsdale,1.0
4035000.0,NorthAm,Reading,3.0
30000.0,NorthAm,San Francisco,2.0
10000.0,AS,Mumbai,1.0
6731042.0,NorthAm,Charlottesville,2.0
23000000.0,NorthAm,Redwood City,1.0
2900000.0,Other,Fredrikstad,3.0
14625000.0,NorthAm,New York,1.0
2539200.0,EU,Lille,1.0
2649402.0,NorthAm,Tucson,2.0
1500000.0,Other,Tel Aviv-yafo,1.0
458912.0,NorthAm,Moorpark,1.0
27000000.0,NorthAm,San Bruno,2.0
2200000.0,EU,Paris,2.0
40000.0,SouthAm,Santiago,1.0
100000.0,NorthAm,San Francisco,2.0
45282384.0,NorthAm,Lebanon,9.0
34623.0,EU,Berlin,2.0
1600000.0,AS,Tokyo,1.0
9372811.67632733,EU,Manchester,2.0
355000.0,NorthAm,San Francisco,3.0
1000000.0,NorthAm,Dallas,1.0
25000000.0,NorthAm,Newark,1.0
25000.0,NorthAm,Ticonderoga,1.0
5600000.0,NorthAm,San Bruno,1.0
149549.0,EU,Biziat,2.0
3301958.0,NorthAm,San Francisco,1.0
253000.0,EU,Bidart,1.0
2540206.0,EU,London,3.0
256000.0,NorthAm,Oakland,2.0
550000.0,NorthAm,St Louis,2.0
8500000.0,EU,London,2.0
28917736.2629051,NorthAm,San Francisco,4.0
248000000.0,NorthAm,Kansas City,2.0
1540000.0,NorthAm,San Francisco,3.0
8180000.0,AS,Khopoli,1.0
307954.0,EU,Valencia,2.0
8300000.0,NorthAm,Rockville,2.0
46500000.0,NorthAm,Ramsey,3.0
1368157.0,EU,Barcelona,1.0
8802628.0,NorthAm,West Hartford,4.0
474063.0,NorthAm,Redwood City,1.0
600000.0,EU,Copenhagen,1.0
30000000.0,NorthAm,New York,3.0
5000000.0,EU,Göteborg,1.0
515000.0,SouthAm,Santiago,3.0
367645000.0,NorthAm,Los Angeles,1.0
26000.0,EU,Moscow,1.0
600000.0,Other,Istanbul,1.0
1541173.0,EU,Edinburgh,2.0
700000.0,NorthAm,Philadelphia,1.0
469008.0,EU,Barcelona,1.0
2300000.0,NorthAm,Montgomery,1.0
413000.0,NorthAm,Boston,2.0
19000000.0,NorthAm,Issaquah,2.0
2150000.0,NorthAm,New York,3.0
5886000.0,NorthAm,Austin,2.0
1340000.0,NorthAm,New York,2.0
19311.0,Other,Reykjavík,1.0
46800000.0,NorthAm,Mountain View,4.0
4500000.0,NorthAm,Miami,1.0
5000000.0,NorthAm,San Mateo,1.0
7588201.0,NorthAm,San Diego,2.0
55500000.0,NorthAm,Waltham,3.0
25000.0,NorthAm,Honolulu,1.0
37079200.0,EU,Lyon,2.0
500000.0,NorthAm,Davis,1.0
20000.0,NorthAm,Lincoln,1.0
29575000.0,NorthAm,Austin,5.0
1300000.0,NorthAm,New York,1.0
18500000.0,NorthAm,Cupertino,2.0
2195355.0,Other,Taipei,3.0
936776.0,AS,Seoul,1.0
56464869.0,NorthAm,Seattle,5.0
223828.0,Other,Maribor,1.0
60000.0,NorthAm,Scottsdale,1.0
2300000.0,NorthAm,Manchester,1.0
69247.0,EU,London,1.0
1230000.0,NorthAm,New York,2.0
2000000.0,NorthAm,Roseland,1.0
1000000.0,Other,Istanbul,1.0
3274546.0,EU,London,2.0
30000.0,NorthAm,Carmel,1.0
632000.0,AS,New Delhi,2.0
3216500.0,EU,Copenhagen,1.0
100000.0,NorthAm,Santa Monica,2.0
17807000.0,NorthAm,Seattle,4.0
340000.0,NorthAm,Lucerne Valley,4.0
10000000.0,NorthAm,San Francisco,3.0
1000000.0,NorthAm,San Francisco,1.0
89000000.0,NorthAm,San Francisco,4.0
3496554.0,NorthAm,Anchorage,4.0
20000000.0,NorthAm,Bellevue,1.0
50000000.0,AS,Shanghai,2.0
6150000.0,EU,Munich,2.0
6950000.0,EU,Geneva,2.0
100000.0,EU,Moscow,2.0
5000000.0,AS,Beijing,1.0
850000.0,AS,Singapore,3.0
31634312.0,AS,South Melbourne,7.0
10500000.0,NorthAm,San Francisco,3.0
500000.0,NorthAm,Millbrae,1.0
34075000.0,NorthAm,New York,3.0
5700000.0,EU,Berlin,2.0
10250000.0,NorthAm,San Francisco,5.0
350000.0,AS,Mumbai,1.0
550000.0,NorthAm,Derry,1.0
3118000.0,NorthAm,New York,4.0
809425.0,EU,Paris,2.0
2973600.0,NorthAm,San Mateo,1.0
314000.0,EU,London,1.0
5100000.0,NorthAm,San Francisco,1.0
4000000.0,NorthAm,New York,1.0
7200000.0,NorthAm,San Diego,2.0
6000000.0,NorthAm,Los Angeles,1.0
500000.0,NorthAm,San Francisco,1.0
49167.0,EU,London,1.0
1750000.0,NorthAm,New York,2.0
1300000.0,NorthAm,New York,1.0
100000.0,NorthAm,San Jose,1.0
2300000.0,NorthAm,Lilburn,2.0
25500000.0,NorthAm,San Francisco,3.0
143380947.0,NorthAm,Berkeley,8.0
100000.0,NorthAm,New York,1.0
1299826.0,EU,Ballerup,2.0
11450000.0,NorthAm,Centennial,2.0
40000000.0,NorthAm,Chantilly,1.0
26000000.0,NorthAm,Palo Alto,2.0
52750600.0,EU,Saint-genis-pouilly,1.0
15000000.0,NorthAm,Santa Clara,1.0
32000000.0,NorthAm,Durham,3.0
480000.0,NorthAm,Greeley,1.0
1210000.0,NorthAm,Clare,2.0
7746327.0,NorthAm,Minneapolis,1.0
33500000.0,NorthAm,Westport,2.0
444000.0,NorthAm,West Lafayette,1.0
205250.0,NorthAm,Middletown,1.0
17060275.0,NorthAm,Columbia,4.0
836778.0,NorthAm,Carlsbad,1.0
12300000.0,NorthAm,Laguna Beach,2.0
14350000.0,NorthAm,Chattanooga,5.0
40800000.0,NorthAm,Hayward,4.0
57777000.0,NorthAm,Santa Monica,3.0
1900000.0,NorthAm,Santa Clara,1.0
2807000.0,NorthAm,Rockville,2.0
30000.0,NorthAm,New York,1.0
4500000.0,NorthAm,Chicago,2.0
166000.0,NorthAm,Eagan,1.0
1500000.0,Other,Porto,1.0
10000000.0,NorthAm,Fremont,1.0
5200000.0,NorthAm,Romeoville,1.0
31670000.0,NorthAm,Wilmington,2.0
1021575.0,EU,Leopardstown,1.0
100000.0,NorthAm,Tampa,1.0
1250000.0,NorthAm,Chandler,1.0
17825489.0,NorthAm,St Louis,4.0
440000.0,NorthAm,Richland,1.0
16211800.0,EU,Barcelona,1.0
36519878.0,NorthAm,Hillsboro,11.0
167000.0,NorthAm,Houston,1.0
5455180.0,NorthAm,Morrisville,6.0
500000.0,NorthAm,Stamford,1.0
60764825.0,AS,Tokyo,1.0
525000.0,NorthAm,Kennewick,1.0
5000000.0,Other,Ness Ziona,1.0
74110000.0,AS,Singapore,7.0
18000000.0,NorthAm,San Francisco,1.0
10000.0,NorthAm,Milpitas,1.0
757625.0,EU,London,1.0
2000000.0,Other,Tel Aviv,1.0
250000.0,NorthAm,Guilford,1.0
200000.0,NorthAm,Hingham,2.0
562336.0,NorthAm,Ann Arbor,1.0
500000.0,NorthAm,Lawrenceville,1.0
13000000.0,NorthAm,Fremont,1.0
12000000.0,NorthAm,Boston,1.0
2077950.0,NorthAm,Boston,5.0
6000000.0,NorthAm,Lawrenceville,1.0
650000.0,NorthAm,Dallas,2.0
424999.0,NorthAm,Stafford,2.0
83606.0,NorthAm,Rochester,1.0
798542.0,NorthAm,Baton Rouge,2.0
1325000.0,NorthAm,Morton Grove,2.0
335000.0,NorthAm,Hazleton,2.0
250000.0,NorthAm,Pasadena,1.0
6300000.0,NorthAm,Scottsdale,3.0
39700000.0,NorthAm,Woburn,5.0
77000000.0,NorthAm,Huntsville,1.0
2152000.0,NorthAm,Glendale,3.0
500000.0,NorthAm,Auburndale,1.0
26200000.0,NorthAm,Tampa,1.0
20000000.0,NorthAm,Warren,1.0
24000000.0,Other,Ra'anana,3.0
98537423.0,NorthAm,Princeton,8.0
980000.0,NorthAm,Sunnyvale,1.0
4475000.0,NorthAm,Moorpark,1.0
1500000.0,NorthAm,Nashville,1.0
78000000.0,NorthAm,Albuquerque,3.0
4560000.0,NorthAm,Santa Clara,1.0
2930000.0,EU,Bellshill,2.0
909150.0,EU,Huddersfield,1.0
22500000.0,NorthAm,San Diego,1.0
25000.0,NorthAm,Sunnyvale,2.0
3500000.0,NorthAm,Colorado City,1.0
20000.0,EU,Morzine,1.0
50000.0,NorthAm,Myrtle Beach,1.0
1500000.0,NorthAm,New York,1.0
100000.0,NorthAm,San Jose,1.0
2000000.0,NorthAm,San Francisco,1.0
82000.0,EU,London,1.0
2000000.0,NorthAm,Santa Rosa,1.0
5530000.0,EU,Saint-cloud,1.0
1000000.0,NorthAm,Sausalito,2.0
395000.0,NorthAm,San Francisco,3.0
1670000.0,EU,London,2.0
5000000.0,NorthAm,New York,2.0
40000.0,Other,Montevideo,1.0
176988.0,NorthAm,Victoria,1.0
300000.0,NorthAm,New York,1.0
12989.0,EU,Groningen,1.0
1500000.0,NorthAm,New York,1.0
400000.0,NorthAm,San Francisco,1.0
1313100.0,EU,Milan,1.0
103063800.0,AS,Shanghai,4.0
100000.0,SouthAm,Santiago,1.0
550000.0,NorthAm,Brooklyn,1.0
25000.0,NorthAm,New York,1.0
8000000.0,NorthAm,Irvine,1.0
736050.0,EU,Boulogne-billancourt,1.0
1740000.0,NorthAm,New York,1.0
69247.0,EU,Greifswald,2.0
120000.0,NorthAm,New York,1.0
18000000.0,NorthAm,Oak Brook,1.0
1200000.0,NorthAm,Portland,1.0
269133.0,EU,Lille,2.0
17776000.0,AS,Tokyo,1.0
1200000.0,NorthAm,Durham,1.0
1000000.0,NorthAm,Menlo Park,1.0
150000.0,NorthAm,New York,2.0
24997.0,EU,Cambridge,1.0
351681.0,EU,Moscow,2.0
2300000.0,NorthAm,Toronto,1.0
1000000.0,AS,Bangalore,1.0
22800000.0,NorthAm,Seattle,3.0
6700000.0,NorthAm,Chicago,3.0
266000000.0,EU,Amsterdam,3.0
125001.0,NorthAm,Brooklyn,1.0
7540560.0,NorthAm,San Francisco,3.0
1908820.0,EU,London,2.0
1400000.0,NorthAm,Palo Alto,2.0
250000.0,NorthAm,Edgewater,1.0
6400000.0,AS,Singapore,2.0
650000.0,NorthAm,Durham,1.0
10250000.0,NorthAm,Brisbane,1.0
5997205.0,EU,London,5.0
55367098.0,NorthAm,Redwood City,3.0
12173913.0434783,NorthAm,Montréal,1.0
19814760.0,NorthAm,Cambridge,2.0
21929020.0,AS,Shanghai,3.0
1304000.0,NorthAm,Lafayette,1.0
2500000.0,NorthAm,Huntington Beach,1.0
3428750.0,NorthAm,Englewood,4.0
8000000.0,NorthAm,Woburn,1.0
12256689.0,NorthAm,Burnaby,9.0
26000000.0,NorthAm,Lawrence,2.0
68000000.0,NorthAm,Austin,3.0
7857000.0,NorthAm,Fremont,4.0
7970000.0,NorthAm,Mountain View,1.0
503757.0,SouthAm,Rio De Janeiro,4.0
11755550.0,NorthAm,Mission Viejo,6.0
5000000.0,NorthAm,Somerset,1.0
40000000.0,EU,Belfast,3.0
4200000.0,NorthAm,Vancouver,1.0
14727601.0,NorthAm,Pearl River,1.0
97000000.0,NorthAm,New York,4.0
288000.0,NorthAm,Santa Clara,2.0
19500000.0,NorthAm,Morrisville,3.0
4088548.0,EU,Den Haag,1.0
253614965.0,NorthAm,Bedminster,5.0
1000000.0,NorthAm,New York,1.0
7473123.0,NorthAm,Santa Clara,4.0
1050000.0,EU,Winterthur,1.0
1000000.0,NorthAm,Santa Clara,1.0
542944.0,EU,Parma,1.0
599918.0,NorthAm,Anaheim,1.0
500000.0,NorthAm,New York,2.0
15500000.0,NorthAm,Palo Alto,4.0
13000341.0,NorthAm,Boulder,2.0
104952382.0,NorthAm,Sunnyvale,6.0
200000.0,NorthAm,Tampa,1.0
1349360.0,NorthAm,Cleveland,1.0
243000.0,SouthAm,Porto Alegre,1.0
1172067.29229014,Other,Raglan,1.0
5000000.0,NorthAm,Miami,1.0
150000000.0,NorthAm,New York,1.0
45400000.0,NorthAm,Amherst,3.0
49000000.0,NorthAm,Redwood City,4.0
22000000.0,NorthAm,Mountain View,3.0
2200000.0,EU,Galway,1.0
120500000.0,NorthAm,Lucerne Valley,5.0
1200000.0,NorthAm,Atlanta,5.0
600000.0,NorthAm,New York,2.0
63000000.0,NorthAm,Cincinnati,4.0
60000000.0,NorthAm,Waterloo,2.0
3455150.0,NorthAm,Newton,3.0
6500000.0,NorthAm,Pleasanton,1.0
6000000.0,NorthAm,Washington,1.0
3000000.0,NorthAm,Washington,1.0
57939.0,AS,Tokyo,1.0
60000.0,NorthAm,Blacksburg,1.0
6000000.0,NorthAm,South Plainfield,1.0
17681234.0,NorthAm,San Diego,12.0
35668990.0,NorthAm,Pittsburgh,8.0
10000.0,NorthAm,Salisbury,1.0
16000000.0,NorthAm,San Francisco,1.0
8000000.0,NorthAm,Missouri City,1.0
1415260.0,SouthAm,Itá,1.0
20224999.0,NorthAm,Waltham,4.0
89200000.0,NorthAm,San Mateo,7.0
13940520.0,SouthAm,Rio De Janeiro,2.0
28499283.0,EU,Stockholm,1.0
108377224.0,EU,Heidelberg,5.0
100000.0,AS,Bangalore,1.0
550000.0,NorthAm,Austin,2.0
3000000.0,NorthAm,Durham,1.0
1359394.0,NorthAm,New Haven,1.0
5550000.0,NorthAm,Halifax,3.0
1500000.0,NorthAm,Stamford,1.0
574438.0,AS,Sydney,1.0
1300000.0,AS,Shanghai,3.0
85000000.0,NorthAm,Illinois City,2.0
1574996.0,NorthAm,Los Gatos,1.0
11000000.0,NorthAm,Newport Beach,2.0
2900000.0,NorthAm,Kirkland,3.0
1200000.0,NorthAm,Venice,3.0
35500000.0,NorthAm,New York,3.0
151525.0,NorthAm,Toronto,1.0
400000.0,NorthAm,Cleveland,1.0
3341928.0,AS,Changsha,1.0
5540000.0,NorthAm,Sunnyvale,3.0
1474718.0,NorthAm,Gatineau,3.0
2000000.0,NorthAm,San Francisco,1.0
81800000.0,NorthAm,Austin,5.0
10500000.0,AS,Singapore,2.0
34082500.0,Other,Gerasdorf Bei Wien,1.0
320000000.0,NorthAm,San Francisco,2.0
116990000.0,NorthAm,Acton,5.0
100000.0,NorthAm,Beverly Hills,1.0
7000000.0,NorthAm,Branford,1.0
600000.0,NorthAm,Powell,1.0
215539.0,EU,Swansea,1.0
112999999.0,NorthAm,Palo Alto,3.0
1500000.0,NorthAm,Edmonton,1.0
1500000.0,NorthAm,New York,1.0
2775000.0,Other,Buenos Aires,3.0
325999.0,NorthAm,Austin,1.0
9850000.0,NorthAm,Burlington,3.0
1500000.0,NorthAm,La Jolla,2.0
25000.0,NorthAm,Alton,1.0
100000000.0,NorthAm,Vancouver,1.0
1000.0,NorthAm,Pittsburgh,1.0
20000.0,Other,Nairobi,1.0
33500000.0,Other,Cape Town,2.0
3494416.0,EU,Paris,2.0
120000000.0,EU,Amsterdam,1.0
10200000.0,NorthAm,Phoenix,3.0
200000.0,NorthAm,San Antonio,1.0
100000.0,NorthAm,New York,1.0
5235343.0,NorthAm,Norcross,4.0
1107000.0,NorthAm,Vancouver,1.0
5000000.0,NorthAm,Waltham,1.0
1000000.0,AS,Hong Kong,2.0
20000.0,NorthAm,Queens,1.0
144000000.0,Other,Muntinlupa City,2.0
21500000.0,NorthAm,San Mateo,2.0
23660000.0,NorthAm,Salem,1.0
50000000.0,NorthAm,Sunnyvale,1.0
22700000.0,NorthAm,San Mateo,4.0
150000.0,NorthAm,Irvine,1.0
